Order ID,Color,Cost,countryCode,"Month, Day, Year of Date",ASIN,Size,Store,Price,Sales,Units
649bc45153a4ec2274bc8e31,Black,31.1,JP,"February 1, 2023",B09JG59MGK,120mm,Dracaena Store,55.993,167.979,3
649bc45153a4ec2274bc8e35,Black,31.1,JP,"February 5, 2023",B09JG59MGK,120mm,Dracaena Store,55.993,55.993,1
649bc45153a4ec2274bc8e41,Black,31.1,JP,"February 17, 2023",B09JG59MGK,120mm,Dracaena Store,55.993,55.993,1
649bc45153a4ec2274bc8e42,Black,31.1,JP,"February 18, 2023",B09JG59MGK,120mm,Dracaena Store,55.993,55.993,1
649bc45153a4ec2274bc8e44,Black,31.1,JP,"February 20, 2023",B09JG59MGK,120mm,Dracaena Store,55.993,55.993,1
649bc46153a4ec2274bc8f75,Black,41.1,JP,"February 25, 2023",B09JG4TTP2,240mmm,Dracaena Store,84.693,84.693,1
649bca04c7011f374097a93b,Black,51,US,"April 10, 2023",B09JG5X1PY,360mm,Ingenious Store,89.99,89.99,1
649bca04c7011f374097a93c,Black,51,US,"April 11, 2023",B09JG5X1PY,360mm,Ingenious Store,89.99,89.99,1
649bca04c7011f374097a93d,Black,51,US,"April 12, 2023",B09JG5X1PY,360mm,Ingenious Store,89.99,89.99,1
649bca04c7011f374097a93e,Black,51,US,"April 13, 2023",B09JG5X1PY,360mm,Ingenious Store,89.99,179.98,2
649bca04c7011f374097a94a,Black,51,US,"April 25, 2023",B09JG5X1PY,360mm,Ingenious Store,89.99,179.98,2
649bca04c7011f374097a94c,Black,51,US,"April 27, 2023",B09JG5X1PY,360mm,Ingenious Store,89.99,179.98,2
649bca04c7011f374097a94d,Black,51,US,"April 28, 2023",B09JG5X1PY,360mm,Ingenious Store,89.99,179.98,2
649bca04c7011f374097a930,Black,51,US,"March 30, 2023",B09JG5X1PY,360mm,Ingenious Store,89.99,89.99,1
649bca04c7011f374097a931,Black,51,US,"March 31, 2023",B09JG5X1PY,360mm,Ingenious Store,89.99,89.99,1
649bca04c7011f374097a932,Black,51,US,"April 1, 2023",B09JG5X1PY,360mm,Ingenious Store,89.99,89.99,1
649bca04c7011f374097a933,Black,51,US,"April 2, 2023",B09JG5X1PY,360mm,Ingenious Store,89.99,89.99,1
649bca04c7011f374097a936,Black,51,US,"April 5, 2023",B09JG5X1PY,360mm,Ingenious Store,89.99,89.99,1
649bca04c7011f374097a938,Black,51,US,"April 7, 2023",B09JG5X1PY,360mm,Ingenious Store,89.99,89.99,1
649bca04c7011f374097a939,Black,51,US,"April 8, 2023",B09JG5X1PY,360mm,Ingenious Store,89.99,89.99,1
649bca04c7011f374097a940,Black,51,US,"April 15, 2023",B09JG5X1PY,360mm,Ingenious Store,89.99,269.97,3
649bca04c7011f374097a942,Black,51,US,"April 17, 2023",B09JG5X1PY,360mm,Ingenious Store,89.99,179.98,2
649bca04c7011f374097a943,Black,51,US,"April 18, 2023",B09JG5X1PY,360mm,Ingenious Store,89.99,89.99,1
649bca04c7011f374097a944,Black,51,US,"April 19, 2023",B09JG5X1PY,360mm,Ingenious Store,89.99,89.99,1
649bca04c7011f374097a945,Black,51,US,"April 20, 2023",B09JG5X1PY,360mm,Ingenious Store,89.99,269.97,3
649bca04c7011f374097a946,Black,51,US,"April 21, 2023",B09JG5X1PY,360mm,Ingenious Store,89.99,89.99,1
649bca04c7011f374097a947,Black,51,US,"April 22, 2023",B09JG5X1PY,360mm,Ingenious Store,89.99,179.98,2
649bca04c7011f374097a948,Black,51,US,"April 23, 2023",B09JG5X1PY,360mm,Ingenious Store,89.99,89.99,1
649bca11c7011f374097a9c6,Black,31.1,US,"March 30, 2023",B09JG59MGK,120mm,Ingenious Store,55.99,279.95,5
649bca11c7011f374097a9c7,Black,31.1,US,"March 31, 2023",B09JG59MGK,120mm,Ingenious Store,55.99,615.89,11
649bca11c7011f374097a9c8,Black,31.1,US,"April 1, 2023",B09JG59MGK,120mm,Ingenious Store,55.99,447.92,8
649bca11c7011f374097a9c9,Black,31.1,US,"April 2, 2023",B09JG59MGK,120mm,Ingenious Store,55.99,503.91,9
649bca11c7011f374097a9ca,Black,31.1,US,"April 3, 2023",B09JG59MGK,120mm,Ingenious Store,55.99,1287.77,23
649bca11c7011f374097a9cb,Black,31.1,US,"April 4, 2023",B09JG59MGK,120mm,Ingenious Store,55.99,223.96,4
649bca11c7011f374097a9cc,Black,31.1,US,"April 5, 2023",B09JG59MGK,120mm,Ingenious Store,55.99,1007.82,18
649bca11c7011f374097a9cd,Black,31.1,US,"April 6, 2023",B09JG59MGK,120mm,Ingenious Store,55.99,1623.71,29
649bca11c7011f374097a9ce,Black,31.1,US,"April 7, 2023",B09JG59MGK,120mm,Ingenious Store,55.99,447.92,8
649bca11c7011f374097a9cf,Black,31.1,US,"April 8, 2023",B09JG59MGK,120mm,Ingenious Store,50.9,559.9,11
649bca11c7011f374097a9d0,Black,31.1,US,"April 9, 2023",B09JG59MGK,120mm,Ingenious Store,55.99,839.85,15
649bca11c7011f374097a9d1,Black,31.1,US,"April 10, 2023",B09JG59MGK,120mm,Ingenious Store,55.99,1231.78,22
649bca11c7011f374097a9d2,Black,31.1,US,"April 11, 2023",B09JG59MGK,120mm,Ingenious Store,55.99,671.88,12
649bca11c7011f374097a9d3,Black,31.1,US,"April 12, 2023",B09JG59MGK,120mm,Ingenious Store,55.99,671.88,12
649bca11c7011f374097a9d4,Black,31.1,US,"April 13, 2023",B09JG59MGK,120mm,Ingenious Store,56.99,683.88,12
649bca11c7011f374097a9d5,Black,31.1,US,"April 14, 2023",B09JG59MGK,120mm,Ingenious Store,56.99,1538.73,27
649bca11c7011f374097a9d6,Black,31.1,US,"April 15, 2023",B09JG59MGK,120mm,Ingenious Store,56.99,227.96,4
649bca11c7011f374097a9d7,Black,31.1,US,"April 16, 2023",B09JG59MGK,120mm,Ingenious Store,56.99,227.96,4
649bca11c7011f374097a9d8,Black,31.1,US,"April 17, 2023",B09JG59MGK,120mm,Ingenious Store,56.99,569.9,10
649bca11c7011f374097a9d9,Black,31.1,US,"April 18, 2023",B09JG59MGK,120mm,Ingenious Store,56.99,170.97,3
649bca11c7011f374097a9da,Black,31.1,US,"April 19, 2023",B09JG59MGK,120mm,Ingenious Store,48.85,341.94,7
649bca11c7011f374097a9db,Black,31.1,US,"April 20, 2023",B09JG59MGK,120mm,Ingenious Store,56.99,740.87,13
649bca11c7011f374097a9dc,Black,31.1,US,"April 21, 2023",B09JG59MGK,120mm,Ingenious Store,56.99,227.96,4
649bca11c7011f374097a9dd,Black,31.1,US,"April 22, 2023",B09JG59MGK,120mm,Ingenious Store,56.99,227.96,4
649bca11c7011f374097a9de,Black,31.1,US,"April 23, 2023",B09JG59MGK,120mm,Ingenious Store,56.99,113.98,2
649bca11c7011f374097a9df,Black,31.1,US,"April 24, 2023",B09JG59MGK,120mm,Ingenious Store,56.99,113.98,2
649bca11c7011f374097a9e0,Black,31.1,US,"April 25, 2023",B09JG59MGK,120mm,Ingenious Store,56.99,683.88,12
649bca14c7011f374097a9e5,Black,41.1,US,"March 31, 2023",B09JG4TTP2,240mmm,Ingenious Store,79.99,79.99,1
649bca14c7011f374097a9ea,Black,41.1,US,"April 5, 2023",B09JG4TTP2,240mmm,Ingenious Store,79.99,239.97,3
649bca14c7011f374097a9fa,Black,41.1,US,"April 21, 2023",B09JG4TTP2,240mmm,Ingenious Store,69.99,69.99,1
649bca14c7011f374097a9fb,Black,41.1,US,"April 22, 2023",B09JG4TTP2,240mmm,Ingenious Store,69.99,209.97,3
649bca14c7011f374097a9fd,Black,41.1,US,"April 24, 2023",B09JG4TTP2,240mmm,Ingenious Store,69.99,69.99,1
649bca14c7011f374097a9ff,Black,41.1,US,"April 26, 2023",B09JG4TTP2,240mmm,Ingenious Store,69.99,69.99,1
649bca14c7011f374097aa00,Black,41.1,US,"April 27, 2023",B09JG4TTP2,240mmm,Ingenious Store,69.99,209.97,3
649bca14c7011f374097aa01,Black,41.1,US,"April 28, 2023",B09JG4TTP2,240mmm,Ingenious Store,69.99,139.98,2
649bcb3f53a4ec2274bd1c7c,Black,31.1,AU,"June 8, 2023",B09JG59MGK,120mm,Dracaena Store,62.98,62.98,1
649bcb3f53a4ec2274bd1c78,Black,31.1,AU,"June 4, 2023",B09JG59MGK,120mm,Dracaena Store,62.98,62.98,1
649bcd37c7011f374097ce7a,Black,51,US,"March 6, 2023",B09JG5X1PY,360mm,Ingenious Store,89.99,89.99,1
649bcd37c7011f374097ce8d,Black,51,US,"March 25, 2023",B09JG5X1PY,360mm,Ingenious Store,89.99,89.99,1
649bcd37c7011f374097ce8e,Black,51,US,"March 26, 2023",B09JG5X1PY,360mm,Ingenious Store,89.99,89.99,1
649bcd37c7011f374097ce8f,Black,51,US,"March 27, 2023",B09JG5X1PY,360mm,Ingenious Store,89.99,179.98,2
649bcd37c7011f374097ce74,Black,51,US,"February 28, 2023",B09JG5X1PY,360mm,Ingenious Store,89.99,179.98,2
649bcd37c7011f374097ce76,Black,51,US,"March 2, 2023",B09JG5X1PY,360mm,Ingenious Store,89.99,179.98,2
649bcd37c7011f374097ce77,Black,51,US,"March 3, 2023",B09JG5X1PY,360mm,Ingenious Store,89.99,89.99,1
649bcd37c7011f374097ce87,Black,51,US,"March 19, 2023",B09JG5X1PY,360mm,Ingenious Store,89.99,89.99,1
649bcd37c7011f374097ce90,Black,51,US,"March 28, 2023",B09JG5X1PY,360mm,Ingenious Store,89.99,89.99,1
649bcd43c7011f374097cf0a,Black,31.1,US,"February 28, 2023",B09JG59MGK,120mm,Ingenious Store,54.99,604.89,11
649bcd43c7011f374097cf0b,Black,31.1,US,"March 1, 2023",B09JG59MGK,120mm,Ingenious Store,51.32,769.86,15
649bcd43c7011f374097cf0c,Black,31.1,US,"March 2, 2023",B09JG59MGK,120mm,Ingenious Store,54.99,604.89,11
649bcd43c7011f374097cf0d,Black,31.1,US,"March 3, 2023",B09JG59MGK,120mm,Ingenious Store,54.99,879.84,16
649bcd43c7011f374097cf0e,Black,31.1,US,"March 4, 2023",B09JG59MGK,120mm,Ingenious Store,49.49,494.91,10
649bcd43c7011f374097cf0f,Black,31.1,US,"March 5, 2023",B09JG59MGK,120mm,Ingenious Store,54.99,494.91,9
649bcd43c7011f374097cf1a,Black,31.1,US,"March 16, 2023",B09JG59MGK,120mm,Ingenious Store,55.99,391.93,7
649bcd43c7011f374097cf1b,Black,31.1,US,"March 17, 2023",B09JG59MGK,120mm,Ingenious Store,55.99,391.93,7
649bcd43c7011f374097cf1c,Black,31.1,US,"March 18, 2023",B09JG59MGK,120mm,Ingenious Store,55.99,167.97,3
649bcd43c7011f374097cf1d,Black,31.1,US,"March 19, 2023",B09JG59MGK,120mm,Ingenious Store,55.99,447.92,8
649bcd43c7011f374097cf1e,Black,31.1,US,"March 20, 2023",B09JG59MGK,120mm,Ingenious Store,55.99,447.92,8
649bcd43c7011f374097cf1f,Black,31.1,US,"March 21, 2023",B09JG59MGK,120mm,Ingenious Store,55.99,559.9,10
649bcd43c7011f374097cf10,Black,31.1,US,"March 6, 2023",B09JG59MGK,120mm,Ingenious Store,54.99,604.89,11
649bcd43c7011f374097cf11,Black,31.1,US,"March 7, 2023",B09JG59MGK,120mm,Ingenious Store,54.99,549.9,10
649bcd43c7011f374097cf12,Black,31.1,US,"March 8, 2023",B09JG59MGK,120mm,Ingenious Store,48.12,384.93,8
649bcd43c7011f374097cf13,Black,31.1,US,"March 9, 2023",B09JG59MGK,120mm,Ingenious Store,54.99,494.91,9
649bcd43c7011f374097cf14,Black,31.1,US,"March 10, 2023",B09JG59MGK,120mm,Ingenious Store,55.08,1211.78,22
649bcd43c7011f374097cf15,Black,31.1,US,"March 11, 2023",B09JG59MGK,120mm,Ingenious Store,56.99,170.97,3
649bcd43c7011f374097cf16,Black,31.1,US,"March 12, 2023",B09JG59MGK,120mm,Ingenious Store,56.99,284.95,5
649bcd43c7011f374097cf17,Black,31.1,US,"March 13, 2023",B09JG59MGK,120mm,Ingenious Store,56.66,169.97,3
649bcd43c7011f374097cf18,Black,31.1,US,"March 14, 2023",B09JG59MGK,120mm,Ingenious Store,55.99,335.94,6
649bcd43c7011f374097cf19,Black,31.1,US,"March 15, 2023",B09JG59MGK,120mm,Ingenious Store,55.99,279.95,5
649bcd43c7011f374097cf20,Black,31.1,US,"March 22, 2023",B09JG59MGK,120mm,Ingenious Store,48.99,391.93,8
649bcd43c7011f374097cf21,Black,31.1,US,"March 23, 2023",B09JG59MGK,120mm,Ingenious Store,55.99,503.91,9
649bcd43c7011f374097cf22,Black,31.1,US,"March 24, 2023",B09JG59MGK,120mm,Ingenious Store,55.99,279.95,5
649bcd43c7011f374097cf23,Black,31.1,US,"March 25, 2023",B09JG59MGK,120mm,Ingenious Store,55.99,167.97,3
649bcd43c7011f374097cf24,Black,31.1,US,"March 26, 2023",B09JG59MGK,120mm,Ingenious Store,55.99,279.95,5
649bcd43c7011f374097cf25,Black,31.1,US,"March 27, 2023",B09JG59MGK,120mm,Ingenious Store,55.99,223.96,4
649bcd43c7011f374097cf26,Black,31.1,US,"March 28, 2023",B09JG59MGK,120mm,Ingenious Store,55.99,223.96,4
649bcd43c7011f374097cf27,Black,31.1,US,"March 29, 2023",B09JG59MGK,120mm,Ingenious Store,55.99,727.87,13
649bcd46c7011f374097cf2a,Black,41.1,US,"March 2, 2023",B09JG4TTP2,240mmm,Ingenious Store,79.99,239.97,3
649bcd46c7011f374097cf2b,Black,41.1,US,"March 3, 2023",B09JG4TTP2,240mmm,Ingenious Store,79.99,159.98,2
649bcd46c7011f374097cf2c,Black,41.1,US,"March 4, 2023",B09JG4TTP2,240mmm,Ingenious Store,79.99,79.99,1
649bcd46c7011f374097cf2d,Black,41.1,US,"March 5, 2023",B09JG4TTP2,240mmm,Ingenious Store,79.99,319.96,4
649bcd46c7011f374097cf2e,Black,41.1,US,"March 6, 2023",B09JG4TTP2,240mmm,Ingenious Store,79.99,79.99,1
649bcd46c7011f374097cf2f,Black,41.1,US,"March 7, 2023",B09JG4TTP2,240mmm,Ingenious Store,79.99,159.98,2
649bcd46c7011f374097cf28,Black,41.1,US,"February 28, 2023",B09JG4TTP2,240mmm,Ingenious Store,79.99,239.97,3
649bcd46c7011f374097cf29,Black,41.1,US,"March 1, 2023",B09JG4TTP2,240mmm,Ingenious Store,79.99,239.97,3
649bcd46c7011f374097cf30,Black,41.1,US,"March 8, 2023",B09JG4TTP2,240mmm,Ingenious Store,79.99,159.98,2
649bcd46c7011f374097cf32,Black,41.1,US,"March 10, 2023",B09JG4TTP2,240mmm,Ingenious Store,79.99,399.95,5
649bcd46c7011f374097cf33,Black,41.1,US,"March 11, 2023",B09JG4TTP2,240mmm,Ingenious Store,79.99,239.97,3
649bcd46c7011f374097cf35,Black,41.1,US,"March 13, 2023",B09JG4TTP2,240mmm,Ingenious Store,79.99,159.98,2
649bd3a3c7011f374098190f,Black,51,US,"January 18, 2023",B09JG5X1PY,360mm,Ingenious Store,85.99,85.99,1
649bd3a3c7011f3740981904,Black,51,US,"January 7, 2023",B09JG5X1PY,360mm,Ingenious Store,85.99,85.99,1
649bd3a3c7011f3740981905,Black,51,US,"January 8, 2023",B09JG5X1PY,360mm,Ingenious Store,85.99,171.98,2
649bd3a3c7011f3740981909,Black,51,US,"January 12, 2023",B09JG5X1PY,360mm,Ingenious Store,85.99,85.99,1
649bd3b1c7011f37409819a0,Black,31.1,US,"January 13, 2023",B09JG59MGK,120mm,Ingenious Store,54.99,604.89,11
649bd3b1c7011f37409819a1,Black,31.1,US,"January 14, 2023",B09JG59MGK,120mm,Ingenious Store,54.99,549.9,10
649bd3b1c7011f37409819a2,Black,31.1,US,"January 15, 2023",B09JG59MGK,120mm,Ingenious Store,54.99,219.96,4
649bd3b1c7011f37409819a3,Black,31.1,US,"January 16, 2023",B09JG59MGK,120mm,Ingenious Store,54.99,714.87,13
649bd3b1c7011f37409819a4,Black,31.1,US,"January 17, 2023",B09JG59MGK,120mm,Ingenious Store,54.99,439.92,8
649bd3b1c7011f37409819a5,Black,31.1,US,"January 18, 2023",B09JG59MGK,120mm,Ingenious Store,54.99,329.94,6
649bd3b1c7011f37409819a6,Black,31.1,US,"January 19, 2023",B09JG59MGK,120mm,Ingenious Store,54.99,439.92,8
649bd3b1c7011f37409819a7,Black,31.1,US,"January 20, 2023",B09JG59MGK,120mm,Ingenious Store,56.42,394.93,7
649bd3b1c7011f37409819a8,Black,31.1,US,"January 21, 2023",B09JG59MGK,120mm,Ingenious Store,55.99,55.99,1
649bd3b1c7011f37409819a9,Black,31.1,US,"January 22, 2023",B09JG59MGK,120mm,Ingenious Store,55.99,391.93,7
649bd3b1c7011f37409819ab,Black,31.1,US,"January 24, 2023",B09JG59MGK,120mm,Ingenious Store,55.99,167.97,3
649bd3b1c7011f37409819ac,Black,31.1,US,"January 25, 2023",B09JG59MGK,120mm,Ingenious Store,55.99,615.89,11
649bd3b1c7011f37409819ad,Black,31.1,US,"January 26, 2023",B09JG59MGK,120mm,Ingenious Store,55.99,447.92,8
649bd3b1c7011f37409819ae,Black,31.1,US,"January 27, 2023",B09JG59MGK,120mm,Ingenious Store,58.99,176.97,3
649bd3b1c7011f374098199a,Black,31.1,US,"January 7, 2023",B09JG59MGK,120mm,Ingenious Store,56.99,398.93,7
649bd3b1c7011f374098199b,Black,31.1,US,"January 8, 2023",B09JG59MGK,120mm,Ingenious Store,56.99,341.94,6
649bd3b1c7011f374098199c,Black,31.1,US,"January 9, 2023",B09JG59MGK,120mm,Ingenious Store,56.99,284.95,5
649bd3b1c7011f374098199d,Black,31.1,US,"January 10, 2023",B09JG59MGK,120mm,Ingenious Store,58.99,58.99,1
649bd3b1c7011f374098199e,Black,31.1,US,"January 11, 2023",B09JG59MGK,120mm,Ingenious Store,39.33,117.98,3
649bd3b1c7011f374098199f,Black,31.1,US,"January 12, 2023",B09JG59MGK,120mm,Ingenious Store,54.99,329.94,6
649bd3b1c7011f3740981992,Black,31.1,US,"December 30, 2022",B09JG59MGK,120mm,Ingenious Store,56.99,398.93,7
649bd3b1c7011f3740981993,Black,31.1,US,"December 31, 2022",B09JG59MGK,120mm,Ingenious Store,56.99,284.95,5
649bd3b1c7011f3740981994,Black,31.1,US,"January 1, 2023",B09JG59MGK,120mm,Ingenious Store,56.99,284.95,5
649bd3b1c7011f3740981995,Black,31.1,US,"January 2, 2023",B09JG59MGK,120mm,Ingenious Store,56.99,626.89,11
649bd3b1c7011f3740981996,Black,31.1,US,"January 3, 2023",B09JG59MGK,120mm,Ingenious Store,56.99,569.9,10
649bd3b1c7011f3740981997,Black,31.1,US,"January 4, 2023",B09JG59MGK,120mm,Ingenious Store,56.99,284.95,5
649bd3b1c7011f3740981998,Black,31.1,US,"January 5, 2023",B09JG59MGK,120mm,Ingenious Store,56.99,683.88,12
649bd3b1c7011f3740981999,Black,31.1,US,"January 6, 2023",B09JG59MGK,120mm,Ingenious Store,56.99,398.93,7
649bd3b3c7011f37409819b1,Black,41.1,US,"December 31, 2022",B09JG4TTP2,240mmm,Ingenious Store,75.99,303.96,4
649bd3b3c7011f37409819b2,Black,41.1,US,"January 1, 2023",B09JG4TTP2,240mmm,Ingenious Store,75.99,75.99,1
649bd3b3c7011f37409819b3,Black,41.1,US,"January 2, 2023",B09JG4TTP2,240mmm,Ingenious Store,75.99,227.97,3
649bd3b3c7011f37409819b6,Black,41.1,US,"January 5, 2023",B09JG4TTP2,240mmm,Ingenious Store,75.99,75.99,1
649bd3b3c7011f37409819b7,Black,41.1,US,"January 6, 2023",B09JG4TTP2,240mmm,Ingenious Store,75.99,227.97,3
649bd3b3c7011f37409819b8,Black,41.1,US,"January 7, 2023",B09JG4TTP2,240mmm,Ingenious Store,75.99,75.99,1
649bd3b3c7011f37409819b9,Black,41.1,US,"January 8, 2023",B09JG4TTP2,240mmm,Ingenious Store,75.99,75.99,1
649bd3b3c7011f37409819bc,Black,41.1,US,"January 11, 2023",B09JG4TTP2,240mmm,Ingenious Store,75.99,75.99,1
649bd3b3c7011f37409819bd,Black,41.1,US,"January 12, 2023",B09JG4TTP2,240mmm,Ingenious Store,75.99,75.99,1
649bd3b3c7011f37409819bf,Black,41.1,US,"January 14, 2023",B09JG4TTP2,240mmm,Ingenious Store,75.99,75.99,1
649bd3b3c7011f37409819c1,Black,41.1,US,"January 16, 2023",B09JG4TTP2,240mmm,Ingenious Store,75.99,75.99,1
649bd3b3c7011f37409819c2,Black,41.1,US,"January 17, 2023",B09JG4TTP2,240mmm,Ingenious Store,75.99,151.98,2
649bd3b3c7011f37409819c3,Black,41.1,US,"January 18, 2023",B09JG4TTP2,240mmm,Ingenious Store,75.99,379.95,5
649bd3b3c7011f37409819c6,Black,41.1,US,"January 21, 2023",B09JG4TTP2,240mmm,Ingenious Store,75.99,75.99,1
649bd3b3c7011f37409819cd,Black,41.1,US,"January 28, 2023",B09JG4TTP2,240mmm,Ingenious Store,75.99,151.98,2
649bd063c7011f374097f3ba,Black,51,US,"January 31, 2023",B09JG5X1PY,360mm,Ingenious Store,85.99,85.99,1
649bd063c7011f374097f3bb,Black,51,US,"February 1, 2023",B09JG5X1PY,360mm,Ingenious Store,85.99,171.98,2
649bd063c7011f374097f3bd,Black,51,US,"February 3, 2023",B09JG5X1PY,360mm,Ingenious Store,82.99,82.99,1
649bd063c7011f374097f3be,Black,51,US,"February 4, 2023",B09JG5X1PY,360mm,Ingenious Store,82.99,82.99,1
649bd063c7011f374097f3c0,Black,51,US,"February 6, 2023",B09JG5X1PY,360mm,Ingenious Store,82.99,82.99,1
649bd063c7011f374097f3c1,Black,51,US,"February 7, 2023",B09JG5X1PY,360mm,Ingenious Store,82.99,82.99,1
649bd063c7011f374097f3c3,Black,51,US,"February 9, 2023",B09JG5X1PY,360mm,Ingenious Store,82.99,82.99,1
649bd063c7011f374097f3c9,Black,51,US,"February 15, 2023",B09JG5X1PY,360mm,Ingenious Store,82.99,165.98,2
649bd063c7011f374097f3cb,Black,51,US,"February 17, 2023",B09JG5X1PY,360mm,Ingenious Store,82.99,82.99,1
649bd063c7011f374097f3cd,Black,51,US,"February 19, 2023",B09JG5X1PY,360mm,Ingenious Store,82.99,248.97,3
649bd063c7011f374097f3cf,Black,51,US,"February 21, 2023",B09JG5X1PY,360mm,Ingenious Store,89.99,89.99,1
649bd063c7011f374097f3d0,Black,51,US,"February 22, 2023",B09JG5X1PY,360mm,Ingenious Store,89.99,269.97,3
649bd063c7011f374097f3d1,Black,51,US,"February 23, 2023",B09JG5X1PY,360mm,Ingenious Store,89.99,89.99,1
649bd063c7011f374097f3d3,Black,51,US,"February 25, 2023",B09JG5X1PY,360mm,Ingenious Store,89.99,89.99,1
649bd063c7011f374097f3d5,Black,51,US,"February 27, 2023",B09JG5X1PY,360mm,Ingenious Store,89.99,89.99,1
649bd070c7011f374097f44e,Black,31.1,US,"January 29, 2023",B09JG59MGK,120mm,Ingenious Store,55.99,111.98,2
649bd070c7011f374097f44f,Black,31.1,US,"January 30, 2023",B09JG59MGK,120mm,Ingenious Store,55.99,55.99,1
649bd070c7011f374097f45a,Black,31.1,US,"February 10, 2023",B09JG59MGK,120mm,Ingenious Store,52.99,423.92,8
649bd070c7011f374097f45b,Black,31.1,US,"February 11, 2023",B09JG59MGK,120mm,Ingenious Store,52.99,476.91,9
649bd070c7011f374097f45c,Black,31.1,US,"February 12, 2023",B09JG59MGK,120mm,Ingenious Store,44.16,264.95,6
649bd070c7011f374097f45d,Black,31.1,US,"February 13, 2023",B09JG59MGK,120mm,Ingenious Store,50.14,401.12,8
649bd070c7011f374097f45e,Black,31.1,US,"February 14, 2023",B09JG59MGK,120mm,Ingenious Store,50.14,350.98,7
649bd070c7011f374097f45f,Black,31.1,US,"February 15, 2023",B09JG59MGK,120mm,Ingenious Store,50.14,350.98,7
649bd070c7011f374097f46a,Black,31.1,US,"February 26, 2023",B09JG59MGK,120mm,Ingenious Store,54.99,439.92,8
649bd070c7011f374097f46b,Black,31.1,US,"February 27, 2023",B09JG59MGK,120mm,Ingenious Store,54.99,439.92,8
649bd070c7011f374097f450,Black,31.1,US,"January 31, 2023",B09JG59MGK,120mm,Ingenious Store,55.21,496.91,9
649bd070c7011f374097f451,Black,31.1,US,"February 1, 2023",B09JG59MGK,120mm,Ingenious Store,54.99,164.97,3
649bd070c7011f374097f452,Black,31.1,US,"February 2, 2023",B09JG59MGK,120mm,Ingenious Store,54.32,162.97,3
649bd070c7011f374097f453,Black,31.1,US,"February 3, 2023",B09JG59MGK,120mm,Ingenious Store,52.99,158.97,3
649bd070c7011f374097f454,Black,31.1,US,"February 4, 2023",B09JG59MGK,120mm,Ingenious Store,52.99,211.96,4
649bd070c7011f374097f455,Black,31.1,US,"February 5, 2023",B09JG59MGK,120mm,Ingenious Store,52.99,105.98,2
649bd070c7011f374097f456,Black,31.1,US,"February 6, 2023",B09JG59MGK,120mm,Ingenious Store,52.99,847.84,16
649bd070c7011f374097f457,Black,31.1,US,"February 7, 2023",B09JG59MGK,120mm,Ingenious Store,52.99,317.94,6
649bd070c7011f374097f458,Black,31.1,US,"February 8, 2023",B09JG59MGK,120mm,Ingenious Store,52.99,529.9,10
649bd070c7011f374097f459,Black,31.1,US,"February 9, 2023",B09JG59MGK,120mm,Ingenious Store,52.99,847.84,16
649bd070c7011f374097f460,Black,31.1,US,"February 16, 2023",B09JG59MGK,120mm,Ingenious Store,50.14,350.98,7
649bd070c7011f374097f461,Black,31.1,US,"February 17, 2023",B09JG59MGK,120mm,Ingenious Store,50.14,401.12,8
649bd070c7011f374097f462,Black,31.1,US,"February 18, 2023",B09JG59MGK,120mm,Ingenious Store,50.14,651.82,13
649bd070c7011f374097f463,Black,31.1,US,"February 19, 2023",B09JG59MGK,120mm,Ingenious Store,50.14,451.26,9
649bd070c7011f374097f464,Black,31.1,US,"February 20, 2023",B09JG59MGK,120mm,Ingenious Store,54.3,380.08,7
649bd070c7011f374097f465,Black,31.1,US,"February 21, 2023",B09JG59MGK,120mm,Ingenious Store,54.99,329.94,6
649bd070c7011f374097f466,Black,31.1,US,"February 22, 2023",B09JG59MGK,120mm,Ingenious Store,54.99,384.93,7
649bd070c7011f374097f467,Black,31.1,US,"February 23, 2023",B09JG59MGK,120mm,Ingenious Store,54.99,604.89,11
649bd070c7011f374097f468,Black,31.1,US,"February 24, 2023",B09JG59MGK,120mm,Ingenious Store,54.99,604.89,11
649bd070c7011f374097f469,Black,31.1,US,"February 25, 2023",B09JG59MGK,120mm,Ingenious Store,54.99,274.95,5
649bd073c7011f374097f47d,Black,41.1,US,"February 15, 2023",B09JG4TTP2,240mmm,Ingenious Store,75.99,75.99,1
649bd073c7011f374097f47e,Black,41.1,US,"February 16, 2023",B09JG4TTP2,240mmm,Ingenious Store,75.99,227.97,3
649bd073c7011f374097f47f,Black,41.1,US,"February 17, 2023",B09JG4TTP2,240mmm,Ingenious Store,75.99,75.99,1
649bd073c7011f374097f470,Black,41.1,US,"February 2, 2023",B09JG4TTP2,240mmm,Ingenious Store,75.99,75.99,1
649bd073c7011f374097f474,Black,41.1,US,"February 6, 2023",B09JG4TTP2,240mmm,Ingenious Store,75.99,75.99,1
649bd073c7011f374097f475,Black,41.1,US,"February 7, 2023",B09JG4TTP2,240mmm,Ingenious Store,75.99,75.99,1
649bd073c7011f374097f478,Black,41.1,US,"February 10, 2023",B09JG4TTP2,240mmm,Ingenious Store,75.99,303.96,4
649bd073c7011f374097f479,Black,41.1,US,"February 11, 2023",B09JG4TTP2,240mmm,Ingenious Store,75.99,75.99,1
649bd073c7011f374097f480,Black,41.1,US,"February 18, 2023",B09JG4TTP2,240mmm,Ingenious Store,75.99,75.99,1
