Order ID,Color,Cost,countryCode,"Month, Day, Year of Date",ASIN,Size,Store,Price,Sales,Units,Profit
649bd063c7011f374097f3c0,Black,51,US,6-Feb-23,B09JG5X1PY,360mm,Ingenious Store,82.99,82.99,1,31.99
649bd063c7011f374097f3c1,Black,51,US,7-Feb-23,B09JG5X1PY,360mm,Ingenious Store,82.99,82.99,1,31.99
649bd063c7011f374097f3c3,Black,51,US,9-Feb-23,B09JG5X1PY,360mm,Ingenious Store,82.99,82.99,1,31.99
649bd063c7011f374097f3c9,Black,51,US,15-Feb-23,B09JG5X1PY,360mm,Ingenious Store,82.99,165.98,2,63.98
649bd063c7011f374097f3cb,Black,51,US,17-Feb-23,B09JG5X1PY,360mm,Ingenious Store,82.99,82.99,1,31.99
649bd063c7011f374097f3cd,Black,51,US,19-Feb-23,B09JG5X1PY,360mm,Ingenious Store,82.99,248.97,3,95.97
649bd063c7011f374097f3cf,Black,51,US,21-Feb-23,B09JG5X1PY,360mm,Ingenious Store,89.99,89.99,1,38.99
649bd063c7011f374097f3d0,Black,51,US,22-Feb-23,B09JG5X1PY,360mm,Ingenious Store,89.99,269.97,3,116.97
649bd063c7011f374097f3d1,Black,51,US,23-Feb-23,B09JG5X1PY,360mm,Ingenious Store,89.99,89.99,1,38.99
649bd063c7011f374097f3d3,Black,51,US,25-Feb-23,B09JG5X1PY,360mm,Ingenious Store,89.99,89.99,1,38.99
649bd063c7011f374097f3d5,Black,51,US,27-Feb-23,B09JG5X1PY,360mm,Ingenious Store,89.99,89.99,1,38.99
649bd070c7011f374097f44e,Black,31.1,US,29-Jan-23,B09JG59MGK,120mm,Ingenious Store,55.99,111.98,2,49.78
649bd070c7011f374097f44f,Black,31.1,US,30-Jan-23,B09JG59MGK,120mm,Ingenious Store,55.99,55.99,1,24.89
649bd070c7011f374097f45a,Black,31.1,US,10-Feb-23,B09JG59MGK,120mm,Ingenious Store,52.99,423.92,8,175.12
649bd070c7011f374097f45b,Black,31.1,US,11-Feb-23,B09JG59MGK,120mm,Ingenious Store,52.99,476.91,9,197.01
649bd070c7011f374097f45c,Black,31.1,US,12-Feb-23,B09JG59MGK,120mm,Ingenious Store,44.16,264.95,6,78.36
649bd070c7011f374097f45d,Black,31.1,US,13-Feb-23,B09JG59MGK,120mm,Ingenious Store,50.14,401.12,8,152.32
649bd070c7011f374097f45e,Black,31.1,US,14-Feb-23,B09JG59MGK,120mm,Ingenious Store,50.14,350.98,7,133.28
649bd070c7011f374097f45f,Black,31.1,US,15-Feb-23,B09JG59MGK,120mm,Ingenious Store,50.14,350.98,7,133.28
649bd070c7011f374097f46a,Black,31.1,US,26-Feb-23,B09JG59MGK,120mm,Ingenious Store,54.99,439.92,8,191.12
649bd070c7011f374097f46b,Black,31.1,US,27-Feb-23,B09JG59MGK,120mm,Ingenious Store,54.99,439.92,8,191.12
649bd070c7011f374097f450,Black,31.1,US,31-Jan-23,B09JG59MGK,120mm,Ingenious Store,55.21,496.91,9,216.99
649bd070c7011f374097f451,Black,31.1,US,1-Feb-23,B09JG59MGK,120mm,Ingenious Store,54.99,164.97,3,71.67
649bd070c7011f374097f452,Black,31.1,US,2-Feb-23,B09JG59MGK,120mm,Ingenious Store,54.32,162.97,3,69.66
649bd070c7011f374097f453,Black,31.1,US,3-Feb-23,B09JG59MGK,120mm,Ingenious Store,52.99,158.97,3,65.67
649bd070c7011f374097f454,Black,31.1,US,4-Feb-23,B09JG59MGK,120mm,Ingenious Store,52.99,211.96,4,87.56
649bd070c7011f374097f455,Black,31.1,US,5-Feb-23,B09JG59MGK,120mm,Ingenious Store,52.99,105.98,2,43.78
649bd070c7011f374097f456,Black,31.1,US,6-Feb-23,B09JG59MGK,120mm,Ingenious Store,52.99,847.84,16,350.24
649bd070c7011f374097f457,Black,31.1,US,7-Feb-23,B09JG59MGK,120mm,Ingenious Store,52.99,317.94,6,131.34
649bd070c7011f374097f458,Black,31.1,US,8-Feb-23,B09JG59MGK,120mm,Ingenious Store,52.99,529.9,10,218.9
649bd070c7011f374097f459,Black,31.1,US,9-Feb-23,B09JG59MGK,120mm,Ingenious Store,52.99,847.84,16,350.24
649bd070c7011f374097f460,Black,31.1,US,16-Feb-23,B09JG59MGK,120mm,Ingenious Store,50.14,350.98,7,133.28
649bd070c7011f374097f461,Black,31.1,US,17-Feb-23,B09JG59MGK,120mm,Ingenious Store,50.14,401.12,8,152.32
649bd070c7011f374097f462,Black,31.1,US,18-Feb-23,B09JG59MGK,120mm,Ingenious Store,50.14,651.82,13,247.52
649bd070c7011f374097f463,Black,31.1,US,19-Feb-23,B09JG59MGK,120mm,Ingenious Store,50.14,451.26,9,171.36
649bd070c7011f374097f464,Black,31.1,US,20-Feb-23,B09JG59MGK,120mm,Ingenious Store,54.3,380.08,7,162.4
649bd070c7011f374097f465,Black,31.1,US,21-Feb-23,B09JG59MGK,120mm,Ingenious Store,54.99,329.94,6,143.34
649bd070c7011f374097f466,Black,31.1,US,22-Feb-23,B09JG59MGK,120mm,Ingenious Store,54.99,384.93,7,167.23
649bd070c7011f374097f467,Black,31.1,US,23-Feb-23,B09JG59MGK,120mm,Ingenious Store,54.99,604.89,11,262.79
649bd070c7011f374097f468,Black,31.1,US,24-Feb-23,B09JG59MGK,120mm,Ingenious Store,54.99,604.89,11,262.79
649bd070c7011f374097f469,Black,31.1,US,25-Feb-23,B09JG59MGK,120mm,Ingenious Store,54.99,274.95,5,119.45
649bd073c7011f374097f47d,Black,41.1,US,15-Feb-23,B09JG4TTP2,240mmm,Ingenious Store,75.99,75.99,1,34.89
649bd073c7011f374097f47e,Black,41.1,US,16-Feb-23,B09JG4TTP2,240mmm,Ingenious Store,75.99,227.97,3,104.67
649bd073c7011f374097f47f,Black,41.1,US,17-Feb-23,B09JG4TTP2,240mmm,Ingenious Store,75.99,75.99,1,34.89
649bd073c7011f374097f470,Black,41.1,US,2-Feb-23,B09JG4TTP2,240mmm,Ingenious Store,75.99,75.99,1,34.89
649bd073c7011f374097f474,Black,41.1,US,6-Feb-23,B09JG4TTP2,240mmm,Ingenious Store,75.99,75.99,1,34.89
649bd073c7011f374097f475,Black,41.1,US,7-Feb-23,B09JG4TTP2,240mmm,Ingenious Store,75.99,75.99,1,34.89
649bd073c7011f374097f478,Black,41.1,US,10-Feb-23,B09JG4TTP2,240mmm,Ingenious Store,75.99,303.96,4,139.56
649bd073c7011f374097f479,Black,41.1,US,11-Feb-23,B09JG4TTP2,240mmm,Ingenious Store,75.99,75.99,1,34.89
649bd073c7011f374097f480,Black,41.1,US,18-Feb-23,B09JG4TTP2,240mmm,Ingenious Store,75.99,75.99,1,34.89
649bd073c7011f374097f481,Black,41.1,US,19-Feb-23,B09JG4TTP2,240mmm,Ingenious Store,75.99,151.98,2,69.78
649bd073c7011f374097f484,Black,41.1,US,22-Feb-23,B09JG4TTP2,240mmm,Ingenious Store,75.99,75.99,1,34.89
649bd073c7011f374097f485,Black,41.1,US,23-Feb-23,B09JG4TTP2,240mmm,Ingenious Store,75.99,75.99,1,34.89
649bd073c7011f374097f486,Black,41.1,US,24-Feb-23,B09JG4TTP2,240mmm,Ingenious Store,77.99,155.98,2,73.78
649bd073c7011f374097f487,Black,41.1,US,25-Feb-23,B09JG4TTP2,240mmm,Ingenious Store,79.99,159.98,2,77.78
649bd12553a4ec2274bd8bd0,Black,31.1,AU,9-May-23,B09JG59MGK,120mm,Dracaena Store,63.3083,63.3083,1,32.2083
649bd47953a4ec2274bdd9f7,Black,31.1,CA,6-May-23,B09JG59MGK,120mm,Dracaena Store,58.5124,58.5124,1,27.4124
649bd47953a4ec2274bdda0c,Black,31.1,CA,27-May-23,B09JG59MGK,120mm,Dracaena Store,58.52,58.52,1,27.42
6410ed3d1bb907e3938fa792,Black,41.1,US,15-Oct-22,B09JG4TTP2,240mmm,Dracaena Store,69,69,1,27.9
6410eda71bb907e3938fad32,Black,31.1,US,15-Oct-22,B09JG59MGK,120mm,Dracaena Store,52,260,5,104.5
6411b2f61bb907e3939c0f9c,Black,31.1,GB,21-Oct-22,B09JG59MGK,120mm,Dracaena Store,66.04,66.04,1,34.94
6411b2f61bb907e3939c0f98,Black,31.1,GB,17-Oct-22,B09JG59MGK,120mm,Dracaena Store,66.04,66.04,1,34.94
6411b8f21bb907e3939c5b17,Black,31.1,DE,24-Oct-22,B09JG59MGK,120mm,Dracaena Store,61.0509,61.0509,1,29.9509
6411b8f21bb907e3939c5b18,Black,31.1,DE,25-Oct-22,B09JG59MGK,120mm,Dracaena Store,61.0509,61.0509,1,29.9509
6411b9d61bb907e3939c65fe,Black,41.1,DE,25-Oct-22,B09JG4TTP2,240mmm,Dracaena Store,65.4,65.4,1,24.3
6412a8ce1bb907e393aa8b48,Black,41.1,US,16-Oct-22,B09JG4TTP2,240mmm,Dracaena Store,69,69,1,27.9
6412a9421bb907e393aa90ca,Black,31.1,US,16-Oct-22,B09JG59MGK,120mm,Dracaena Store,52,260,5,104.5
6414c0de1bb907e393bf03ca,Black,41.1,CA,18-Oct-22,B09JG4TTP2,240mmm,Dracaena Store,60.04,180.12,3,56.82
6414d52c1bb907e393bfdd4a,Black,31.1,US,18-Oct-22,B09JG59MGK,120mm,Dracaena Store,52,572,11,229.9
6421c1f48c830bbda399dc81,Black,31.1,US,28-Oct-22,B09JG59MGK,120mm,Dracaena Store,52,364,7,146.3
6421cb998c830bbda39ae04f,Black,51,JP,28-Oct-22,B09JG5X1PY,360mm,Dracaena Store,87.962,175.924,2,73.924
6424fdf98c830bbda3d9f4fb,Black,41.1,US,30-Oct-22,B09JG4TTP2,240mmm,Dracaena Store,69,69,1,27.9
6424fdfe8c830bbda3d9f573,Black,51,US,30-Oct-22,B09JG5X1PY,360mm,Dracaena Store,86,86,1,35
6424fe668c830bbda3da0095,Black,31.1,US,30-Oct-22,B09JG59MGK,120mm,Dracaena Store,52,208,4,83.6
6425fee68c830bbda3ec4967,Black,31.1,US,31-Oct-22,B09JG59MGK,120mm,Dracaena Store,52,208,4,83.6
6432c9c92573fba749dae07e,Black,31.1,US,10-Nov-22,B09JG59MGK,120mm,Dracaena Store,54.99,384.93,7,167.23
6432c9272573fba749dad232,Black,41.1,US,10-Nov-22,B09JG4TTP2,240mmm,Dracaena Store,69,69,1,27.9
6434de63334b3086adf5139c,Black,41.1,US,11-Nov-22,B09JG4TTP2,240mmm,Dracaena Store,69,69,1,27.9
6434deea334b3086adf51f18,Black,31.1,US,11-Nov-22,B09JG59MGK,120mm,Dracaena Store,54.99,439.92,8,191.12
6435da0a334b3086ad02719a,Black,41.1,US,12-Nov-22,B09JG4TTP2,240mmm,Dracaena Store,69,69,1,27.9
6435da0a334b3086ad02719d,Black,41.1,US,15-Nov-22,B09JG4TTP2,240mmm,Dracaena Store,69,69,1,27.9
6435da9a334b3086ad027a4a,Black,31.1,US,16-Nov-22,B09JG59MGK,120mm,Dracaena Store,54.24,216.97,4,92.56
6435da9a334b3086ad027a4b,Black,31.1,US,17-Nov-22,B09JG59MGK,120mm,Dracaena Store,54.99,384.93,7,167.23
6435da9a334b3086ad027a4c,Black,31.1,US,18-Nov-22,B09JG59MGK,120mm,Dracaena Store,54.25,434,8,185.2
6435da9a334b3086ad027a46,Black,31.1,US,12-Nov-22,B09JG59MGK,120mm,Dracaena Store,54.99,219.96,4,95.56
6435da9a334b3086ad027a47,Black,31.1,US,13-Nov-22,B09JG59MGK,120mm,Dracaena Store,54.99,219.96,4,95.56
6435da9a334b3086ad027a48,Black,31.1,US,14-Nov-22,B09JG59MGK,120mm,Dracaena Store,54.66,491.92,9,212.04
6435da9a334b3086ad027a49,Black,31.1,US,15-Nov-22,B09JG59MGK,120mm,Dracaena Store,54.99,109.98,2,47.78
6436a7de334b3086ad0b3a73,Black,31.1,MX,18-Nov-22,B09JG59MGK,120mm,Dracaena Store,51.04,51.04,1,19.94
6436b832334b3086ad0b9075,Black,31.1,CA,16-Nov-22,B09JG59MGK,120mm,Dracaena Store,52.44,52.44,1,21.34
6440a240c0c3edd418f77d7e,Black,31.1,IT,15-Apr-23,B09JG59MGK,120mm,Dracaena Store,62.1191,62.1191,1,31.0191
6440a260c0c3edd418f78034,Black,41.1,IT,19-Apr-23,B09JG4TTP2,240mmm,Dracaena Store,75.1991,75.1991,1,34.0991
6440aac7c0c3edd418f834eb,Black,31.1,BE,23-Mar-23,B09JG59MGK,120mm,Dracaena Store,55.149,55.149,1,24.049
6440ce79c0c3edd418fadcb7,Black,31.1,GB,19-Feb-23,B09JG59MGK,120mm,Dracaena Store,65.3923,65.3923,1,34.2923
6440ce79c0c3edd418fadcb9,Black,31.1,GB,21-Feb-23,B09JG59MGK,120mm,Dracaena Store,65.3923,65.3923,1,34.2923
6440ce79c0c3edd418fadcbd,Black,31.1,GB,25-Feb-23,B09JG59MGK,120mm,Dracaena Store,67.0306,134.0612,2,71.8612
6440ce79c0c3edd418fadcbe,Black,31.1,GB,26-Feb-23,B09JG59MGK,120mm,Dracaena Store,67.0306,67.0306,1,35.9306
6440ce79c0c3edd418fadcc2,Black,31.1,GB,2-Mar-23,B09JG59MGK,120mm,Dracaena Store,58.8518,117.7036,2,55.5036
6440ce79c0c3edd418fadcc3,Black,31.1,GB,3-Mar-23,B09JG59MGK,120mm,Dracaena Store,52.3113,52.3113,1,21.2113
6440ce79c0c3edd418fadcc7,Black,31.1,GB,7-Mar-23,B09JG59MGK,120mm,Dracaena Store,67.0306,67.0306,1,35.9306
6440ce79c0c3edd418fadcc8,Black,31.1,GB,8-Mar-23,B09JG59MGK,120mm,Dracaena Store,65.3923,65.3923,1,34.2923
6440ce79c0c3edd418fadccd,Black,31.1,GB,13-Mar-23,B09JG59MGK,120mm,Dracaena Store,65.3923,65.3923,1,34.2923
6440d672c0c3edd418fb77f7,Black,31.1,DE,15-Mar-23,B09JG59MGK,120mm,Dracaena Store,61.5414,61.5414,1,30.4414
6441d24ec0c3edd4180cf44e,Black,31.1,MX,18-Apr-23,B09JG59MGK,120mm,Dracaena Store,57.942,57.942,1,26.842
6441e5a7c0c3edd4180e410a,Black,31.1,GB,28-Dec-22,B09JG59MGK,120mm,Dracaena Store,64.7573,129.5146,2,67.3146
6441e5a7c0c3edd4180e410b,Black,31.1,GB,29-Dec-22,B09JG59MGK,120mm,Dracaena Store,64.7573,64.7573,1,33.6573
6441e5a7c0c3edd4180e410c,Black,31.1,GB,30-Dec-22,B09JG59MGK,120mm,Dracaena Store,65.3923,65.3923,1,34.2923
6441e5a7c0c3edd4180e411b,Black,31.1,GB,14-Jan-23,B09JG59MGK,120mm,Dracaena Store,65.3923,130.7846,2,68.5846
6441e5a7c0c3edd4180e411f,Black,31.1,GB,18-Jan-23,B09JG59MGK,120mm,Dracaena Store,65.3923,65.3923,1,34.2923
6441e5a7c0c3edd4180e4105,Black,31.1,GB,23-Dec-22,B09JG59MGK,120mm,Dracaena Store,63.8937,63.8937,1,32.7937
6441e5a7c0c3edd4180e4109,Black,31.1,GB,27-Dec-22,B09JG59MGK,120mm,Dracaena Store,65.3923,65.3923,1,34.2923
6441e5a7c0c3edd4180e4115,Black,31.1,GB,8-Jan-23,B09JG59MGK,120mm,Dracaena Store,65.3923,65.3923,1,34.2923
6441e5a7c0c3edd4180e4116,Black,31.1,GB,9-Jan-23,B09JG59MGK,120mm,Dracaena Store,65.3923,65.3923,1,34.2923
6441e5a7c0c3edd4180e4117,Black,31.1,GB,10-Jan-23,B09JG59MGK,120mm,Dracaena Store,65.3923,65.3923,1,34.2923
6441e5c6c0c3edd4180e428b,Black,41.1,GB,23-Dec-22,B09JG4TTP2,240mmm,Dracaena Store,79.9973,79.9973,1,38.8973
6441e5c6c0c3edd4180e4289,Black,41.1,GB,21-Dec-22,B09JG4TTP2,240mmm,Dracaena Store,79.9973,79.9973,1,38.8973
6441e5c6c0c3edd4180e4290,Black,41.1,GB,28-Dec-22,B09JG4TTP2,240mmm,Dracaena Store,79.9973,79.9973,1,38.8973
6441e5c6c0c3edd4180e4291,Black,41.1,GB,29-Dec-22,B09JG4TTP2,240mmm,Dracaena Store,79.9973,159.9946,2,77.7946
6441e5c6c0c3edd4180e4293,Black,41.1,GB,31-Dec-22,B09JG4TTP2,240mmm,Dracaena Store,79.9973,79.9973,1,38.8973
6441e5d8c0c3edd4180e437b,Black,51,GB,23-Dec-22,B09JG5X1PY,360mm,Dracaena Store,97.6122,97.6122,1,46.6122
6441e5d8c0c3edd4180e437f,Black,51,GB,27-Dec-22,B09JG5X1PY,360mm,Dracaena Store,94.4372,94.4372,1,43.4372
6441edb6c0c3edd4180ecfe2,Black,31.1,DE,26-Dec-22,B09JG59MGK,120mm,Dracaena Store,61.0291,61.0291,1,29.9291
6441eef0c0c3edd4180eeb2c,Black,41.1,DE,22-Dec-22,B09JG4TTP2,240mmm,Dracaena Store,74.1091,74.1091,1,33.0091
6441eef0c0c3edd4180eeb2d,Black,41.1,DE,23-Dec-22,B09JG4TTP2,240mmm,Dracaena Store,74.1091,74.1091,1,33.0091
6441eef0c0c3edd4180eeb37,Black,41.1,DE,2-Jan-23,B09JG4TTP2,240mmm,Dracaena Store,74.1091,74.1091,1,33.0091
6441f6a5c0c3edd4180f86ef,Black,31.1,US,28-Mar-23,B09JG59MGK,120mm,Dracaena Store,52,52,1,20.9
6441f6a5c0c3edd4180f86fd,Black,31.1,US,11-Apr-23,B09JG59MGK,120mm,Dracaena Store,52,52,1,20.9
64171e941bb907e393d65445,Black,31.1,CA,21-Oct-22,B09JG59MGK,120mm,Dracaena Store,52.44,52.44,1,21.34
64171e941bb907e393d65446,Black,31.1,CA,22-Oct-22,B09JG59MGK,120mm,Dracaena Store,52.44,52.44,1,21.34
64171e941bb907e393d65447,Black,31.1,CA,23-Oct-22,B09JG59MGK,120mm,Dracaena Store,52.44,52.44,1,21.34
64171e941bb907e393d65449,Black,31.1,CA,25-Oct-22,B09JG59MGK,120mm,Dracaena Store,52.44,52.44,1,21.34
64172e1d1bb907e393d7130c,Black,51,US,20-Oct-22,B09JG5X1PY,360mm,Dracaena Store,86,86,1,35
64172e181bb907e393d712f1,Black,41.1,US,23-Oct-22,B09JG4TTP2,240mmm,Dracaena Store,69,69,1,27.9
64172e181bb907e393d712f3,Black,41.1,US,25-Oct-22,B09JG4TTP2,240mmm,Dracaena Store,69,207,3,83.7
64172e821bb907e393d715be,Black,31.1,US,20-Oct-22,B09JG59MGK,120mm,Dracaena Store,52,364,7,146.3
64172e821bb907e393d715bf,Black,31.1,US,21-Oct-22,B09JG59MGK,120mm,Dracaena Store,52,156,3,62.7
64172e821bb907e393d715c0,Black,31.1,US,22-Oct-22,B09JG59MGK,120mm,Dracaena Store,52,312,6,125.4
64172e821bb907e393d715c1,Black,31.1,US,23-Oct-22,B09JG59MGK,120mm,Dracaena Store,52,208,4,83.6
64172e821bb907e393d715c2,Black,31.1,US,24-Oct-22,B09JG59MGK,120mm,Dracaena Store,52,416,8,167.2
64172e821bb907e393d715c3,Black,31.1,US,25-Oct-22,B09JG59MGK,120mm,Dracaena Store,52,156,3,62.7
64172e821bb907e393d715c4,Black,31.1,US,26-Oct-22,B09JG59MGK,120mm,Dracaena Store,52,260,5,104.5
64172e821bb907e393d715c5,Black,31.1,US,27-Oct-22,B09JG59MGK,120mm,Dracaena Store,52,416,8,167.2
64227a068c830bbda3ab53d2,Black,41.1,GB,4-Nov-22,B09JG4TTP2,240mmm,Dracaena Store,76.2,76.2,1,35.1
64320a662573fba749c92bcc,Black,41.1,US,9-Nov-22,B09JG4TTP2,240mmm,Dracaena Store,69,276,4,111.6
64320ad32573fba749c9370c,Black,31.1,US,9-Nov-22,B09JG59MGK,120mm,Dracaena Store,54.99,329.94,6,143.34
64325c842573fba749d0b47b,Black,31.1,DE,12-Nov-22,B09JG59MGK,120mm,Dracaena Store,61.5632,61.5632,1,30.4632
64325c842573fba749d0b479,Black,31.1,DE,10-Nov-22,B09JG59MGK,120mm,Dracaena Store,61.0509,61.0509,1,29.9509
64325c842573fba749d0b481,Black,31.1,DE,18-Nov-22,B09JG59MGK,120mm,Dracaena Store,61.0509,61.0509,1,29.9509
64325d062573fba749d0c051,Black,51,DE,12-Nov-22,B09JG5X1PY,360mm,Dracaena Store,94.83,94.83,1,43.83
64325d602573fba749d0c95d,Black,41.1,DE,18-Nov-22,B09JG4TTP2,240mmm,Dracaena Store,65.4,65.4,1,24.3
64403a81c0c3edd418f07c6e,Black,31.1,IT,20-Nov-22,B09JG59MGK,120mm,Dracaena Store,62.13,62.13,1,31.03
64403feec0c3edd418f0f233,Black,31.1,JP,20-Nov-22,B09JG59MGK,120mm,Dracaena Store,46.186,46.186,1,15.086
64404c69c0c3edd418f1b2bd,Black,41.1,US,20-Nov-22,B09JG4TTP2,240mmm,Dracaena Store,69,69,1,27.9
64404cfac0c3edd418f1b58d,Black,31.1,US,20-Nov-22,B09JG59MGK,120mm,Dracaena Store,55,330,6,143.4
64407f3ec0c3edd418f50a5e,Black,31.1,DE,1-Apr-23,B09JG59MGK,120mm,Dracaena Store,54.4891,54.4891,1,23.3891
64407f3ec0c3edd418f50a6b,Black,31.1,DE,14-Apr-23,B09JG59MGK,120mm,Dracaena Store,54.4891,54.4891,1,23.3891
64407f3ec0c3edd418f50a6d,Black,31.1,DE,16-Apr-23,B09JG59MGK,120mm,Dracaena Store,54.4891,54.4891,1,23.3891
64407f3ec0c3edd418f50a6e,Black,31.1,DE,17-Apr-23,B09JG59MGK,120mm,Dracaena Store,55.8625,55.8625,1,24.7625
64407f3ec0c3edd418f50a69,Black,31.1,DE,12-Apr-23,B09JG59MGK,120mm,Dracaena Store,54.4891,108.9782,2,46.7782
64407f3ec0c3edd418f50a70,Black,31.1,DE,19-Apr-23,B09JG59MGK,120mm,Dracaena Store,54.4891,54.4891,1,23.3891
64415f94c0c3edd41804e719,Black,31.1,MX,19-Dec-22,B09JG59MGK,120mm,Dracaena Store,75.342,75.342,1,44.242
64416c5cc0c3edd41805e1c7,Black,31.1,CA,23-Nov-22,B09JG59MGK,120mm,Dracaena Store,52.44,52.44,1,21.34
64416c5cc0c3edd41805e1c9,Black,31.1,CA,25-Nov-22,B09JG59MGK,120mm,Dracaena Store,42.5524,42.5524,1,11.4524
64416c5cc0c3edd41805e1cb,Black,31.1,CA,27-Nov-22,B09JG59MGK,120mm,Dracaena Store,42.5524,170.2096,4,45.8096
64416c5cc0c3edd41805e1cc,Black,31.1,CA,28-Nov-22,B09JG59MGK,120mm,Dracaena Store,52.44,157.32,3,64.02
64416c5cc0c3edd41805e1d2,Black,31.1,CA,4-Dec-22,B09JG59MGK,120mm,Dracaena Store,52.44,52.44,1,21.34
64416c5cc0c3edd41805e1d6,Black,31.1,CA,8-Dec-22,B09JG59MGK,120mm,Dracaena Store,52.44,52.44,1,21.34
64416c5cc0c3edd41805e1d7,Black,31.1,CA,9-Dec-22,B09JG59MGK,120mm,Dracaena Store,52.44,104.88,2,42.68
64416c5cc0c3edd41805e1d9,Black,31.1,CA,11-Dec-22,B09JG59MGK,120mm,Dracaena Store,52.44,104.88,2,42.68
64416c5cc0c3edd41805e1da,Black,31.1,CA,12-Dec-22,B09JG59MGK,120mm,Dracaena Store,52.44,157.32,3,64.02
64416c5cc0c3edd41805e1db,Black,31.1,CA,13-Dec-22,B09JG59MGK,120mm,Dracaena Store,58.5124,58.5124,1,27.4124
64416c5cc0c3edd41805e1dd,Black,31.1,CA,15-Dec-22,B09JG59MGK,120mm,Dracaena Store,58.5124,58.5124,1,27.4124
64416c5cc0c3edd41805e1de,Black,31.1,CA,16-Dec-22,B09JG59MGK,120mm,Dracaena Store,58.5124,58.5124,1,27.4124
64416c5cc0c3edd41805e1e0,Black,31.1,CA,18-Dec-22,B09JG59MGK,120mm,Dracaena Store,58.5124,58.5124,1,27.4124
64416c5cc0c3edd41805e1e1,Black,31.1,CA,19-Dec-22,B09JG59MGK,120mm,Dracaena Store,58.5124,58.5124,1,27.4124
64418aaec0c3edd41807ea8d,Black,31.1,GB,20-Jan-23,B09JG59MGK,120mm,Dracaena Store,65.3923,65.3923,1,34.2923
64418aaec0c3edd41807ea8e,Black,31.1,GB,21-Jan-23,B09JG59MGK,120mm,Dracaena Store,59.944,119.888,2,57.688
64418aaec0c3edd41807ea9d,Black,31.1,GB,5-Feb-23,B09JG59MGK,120mm,Dracaena Store,65.3923,65.3923,1,34.2923
64418aaec0c3edd41807ea9e,Black,31.1,GB,6-Feb-23,B09JG59MGK,120mm,Dracaena Store,65.3923,65.3923,1,34.2923
64418aaec0c3edd41807ea9f,Black,31.1,GB,7-Feb-23,B09JG59MGK,120mm,Dracaena Store,65.3923,65.3923,1,34.2923
64418aaec0c3edd41807ea91,Black,31.1,GB,24-Jan-23,B09JG59MGK,120mm,Dracaena Store,65.3923,65.3923,1,34.2923
64418aaec0c3edd41807ea92,Black,31.1,GB,25-Jan-23,B09JG59MGK,120mm,Dracaena Store,65.3923,65.3923,1,34.2923
64418aaec0c3edd41807ea94,Black,31.1,GB,27-Jan-23,B09JG59MGK,120mm,Dracaena Store,65.3923,130.7846,2,68.5846
64418aaec0c3edd41807ea95,Black,31.1,GB,28-Jan-23,B09JG59MGK,120mm,Dracaena Store,65.3923,65.3923,1,34.2923
64418aaec0c3edd41807ea97,Black,31.1,GB,30-Jan-23,B09JG59MGK,120mm,Dracaena Store,65.3923,65.3923,1,34.2923
64418aaec0c3edd41807ea98,Black,31.1,GB,31-Jan-23,B09JG59MGK,120mm,Dracaena Store,65.3923,65.3923,1,34.2923
64418aaec0c3edd41807eaa3,Black,31.1,GB,11-Feb-23,B09JG59MGK,120mm,Dracaena Store,65.3923,65.3923,1,34.2923
64418aaec0c3edd41807eaaa,Black,31.1,GB,18-Feb-23,B09JG59MGK,120mm,Dracaena Store,65.3923,65.3923,1,34.2923
64418accc0c3edd41807ec6b,Black,41.1,GB,17-Feb-23,B09JG4TTP2,240mmm,Dracaena Store,79.9973,79.9973,1,38.8973
64424b22c0c3edd41815b48b,Black,31.1,DE,9-Dec-22,B09JG59MGK,120mm,Dracaena Store,61.0509,61.0509,1,29.9509
64424b22c0c3edd41815b48e,Black,31.1,DE,12-Dec-22,B09JG59MGK,120mm,Dracaena Store,61.0509,61.0509,1,29.9509
64424b22c0c3edd41815b491,Black,31.1,DE,15-Dec-22,B09JG59MGK,120mm,Dracaena Store,61.0509,61.0509,1,29.9509
64424b22c0c3edd41815b492,Black,31.1,DE,16-Dec-22,B09JG59MGK,120mm,Dracaena Store,61.0509,61.0509,1,29.9509
64424bb5c0c3edd41815c03d,Black,31.1,JP,4-Dec-22,B09JG59MGK,120mm,Dracaena Store,67.186,67.186,1,36.086
64424bb5c0c3edd41815c04b,Black,31.1,JP,18-Dec-22,B09JG59MGK,120mm,Dracaena Store,55.993,55.993,1,24.893
64424bb5c0c3edd41815c031,Black,31.1,JP,22-Nov-22,B09JG59MGK,120mm,Dracaena Store,46.186,46.186,1,15.086
64424bb5c0c3edd41815c032,Black,31.1,JP,23-Nov-22,B09JG59MGK,120mm,Dracaena Store,46.186,46.186,1,15.086
64424bb5c0c3edd41815c033,Black,31.1,JP,24-Nov-22,B09JG59MGK,120mm,Dracaena Store,46.186,46.186,1,15.086
64424bb5c0c3edd41815c034,Black,31.1,JP,25-Nov-22,B09JG59MGK,120mm,Dracaena Store,46.186,46.186,1,15.086
64424bb5c0c3edd41815c036,Black,31.1,JP,27-Nov-22,B09JG59MGK,120mm,Dracaena Store,54.586,272.93,5,117.43
64424bb5c0c3edd41815c038,Black,31.1,JP,29-Nov-22,B09JG59MGK,120mm,Dracaena Store,67.186,67.186,1,36.086
64424bb5c0c3edd41815c048,Black,31.1,JP,15-Dec-22,B09JG59MGK,120mm,Dracaena Store,55.993,55.993,1,24.893
