Asin,Color,Country Code,"Month, Day, Year of Date",Order ID,Size,Store,Cost,Price,Profit,Sales,Units
B09JG59MGK,Black,DE,9/21/2022,63f091ffb137a68bcc6b9fe6,120mm,Dracaena Store,31.1,61.5632,30.4632,61.5632,1
B09JG59MGK,Black,US,9/27/2022,63f919ee6b5148a5751cfa58,120mm,Dracaena Store,31.1,52,62.7,156,3
B09JG59MGK,Black,DE,9/22/2022,63f2957bea6105710229d64c,120mm,Dracaena Store,31.1,61.5632,30.4632,61.5632,1
B09JG59MGK,Black,DE,9/23/2022,63f2957bea6105710229d64d,120mm,Dracaena Store,31.1,61.3125,60.425,122.6141,2
B09JG59MGK,Black,US,9/25/2022,63f6873e6b5148a575e6a304,120mm,Dracaena Store,31.1,52,20.9,52,1
B09JG59MGK,Black,JP,10/8/2022,63f751776b5148a575f94fba,120mm,Dracaena Store,31.1,55.993,24.893,55.993,1
B09JG59MGK,Black,US,9/28/2022,63fa834e6b5148a57539d074,120mm,Dracaena Store,31.1,52,62.7,156,3
B09JG59MGK,Black,DE,10/1/2022,63fbc75d6b5148a5754fc84a,120mm,Dracaena Store,31.1,61.0509,29.9509,61.0509,1
B09JG59MGK,Black,US,9/29/2022,63fc12276b5148a5755416e6,120mm,Dracaena Store,31.1,48,219.7,624,13
B09JG59MGK,Black,US,9/30/2022,63fcfbea6b5148a5755e9d64,120mm,Dracaena Store,31.1,52,62.7,156,3
B09JG59MGK,Black,US,10/1/2022,63fe28626b5148a575688bc6,120mm,Dracaena Store,31.1,52,104.5,260,5
B09JG59MGK,Black,CA,10/4/2022,63feeca06b5148a5756f1b6e,120mm,Dracaena Store,31.1,52.44,21.34,52.44,1
B09JG59MGK,Black,US,10/3/2022,63ff00c56b5148a5756febc9,120mm,Dracaena Store,31.1,52,83.6,208,4
B09JG59MGK,Black,US,10/4/2022,63ff00c56b5148a5756febca,120mm,Dracaena Store,31.1,52,188.1,468,9
B09JG59MGK,Black,US,10/5/2022,63ff00c56b5148a5756febcb,120mm,Dracaena Store,31.1,52,62.7,156,3
B09JG59MGK,Black,US,10/6/2022,63ff00c56b5148a5756febcc,120mm,Dracaena Store,31.1,52,62.7,156,3
B09JG59MGK,Black,US,10/7/2022,63ff00c56b5148a5756febcd,120mm,Dracaena Store,31.1,52,20.9,52,1
B09JG59MGK,Black,US,10/8/2022,63ff00c56b5148a5756febce,120mm,Dracaena Store,31.1,52,83.6,208,4
B09JG59MGK,Black,US,10/9/2022,63ff00c56b5148a5756febcf,120mm,Dracaena Store,31.1,52,83.6,208,4
B09JG59MGK,Black,US,10/10/2022,63ff00c56b5148a5756febd0,120mm,Dracaena Store,31.1,46,134.1,414,9
B09JG59MGK,Black,US,10/11/2022,640bb3964c54910acbb3d758,120mm,Dracaena Store,31.1,46,119.2,368,8
B09JG59MGK,Black,AU,10/19/2022,640c74c61bb907e393404659,120mm,Dracaena Store,31.1,65.66,34.56,65.66,1
B09JG59MGK,Black,JP,10/12/2022,640cd1531bb907e39347454c,120mm,Dracaena Store,31.1,51.093,19.993,51.093,1
B09JG59MGK,Black,DE,10/12/2022,640d8d551bb907e39356c904,120mm,Dracaena Store,31.1,61.5632,30.4632,61.5632,1
B09JG59MGK,Black,US,10/12/2022,640d18551bb907e3934d320e,120mm,Dracaena Store,31.1,52,104.5,260,5
B09JG59MGK,Black,GB,10/12/2022,640d87591bb907e393563106,120mm,Dracaena Store,31.1,60.9473,29.8473,60.9473,1
B09JG59MGK,Black,CA,10/13/2022,640df2281bb907e3935d4b8a,120mm,Dracaena Store,31.1,52.44,21.34,52.44,1
B09JG59MGK,Black,JP,10/14/2022,640e609d1bb907e393667368,120mm,Dracaena Store,31.1,51.093,19.993,51.093,1
B09JG59MGK,Black,JP,10/27/2022,640e609d1bb907e393667375,120mm,Dracaena Store,31.1,53.186,22.086,53.186,1
B09JG59MGK,Black,US,10/13/2022,640e02111bb907e3935ed8ce,120mm,Dracaena Store,31.1,52,104.5,260,5
B09JG59MGK,Black,US,10/14/2022,640f88e21bb907e3937935fc,120mm,Dracaena Store,31.1,52,62.7,156,3
B09JG59MGK,Black,US,11/3/2022,642a03058c830bbda334c1b5,120mm,Dracaena Store,31.1,52,167.2,416,8
B09JG59MGK,Black,US,11/4/2022,642a03058c830bbda334c1b6,120mm,Dracaena Store,31.1,52,188.1,468,9
B09JG59MGK,Black,US,11/5/2022,642cc677297d80a266ec4aa1,120mm,Dracaena Store,31.1,52,146.3,364,7
B09JG59MGK,Black,US,11/6/2022,642cc677297d80a266ec4aa2,120mm,Dracaena Store,31.1,52,146.3,364,7
B09JG59MGK,Black,US,11/7/2022,642cc677297d80a266ec4aa3,120mm,Dracaena Store,31.1,54.99,95.56,219.96,4
B09JG59MGK,Black,US,11/8/2022,642cc677297d80a266ec4aa4,120mm,Dracaena Store,31.1,50.27,345.06,904.93,18
B09JG59MGK,Black,JP,11/19/2022,643ebcd6c0c3edd418d542b3,120mm,Dracaena Store,31.1,46.186,15.086,46.186,1
B09JG59MGK,Black,CA,11/19/2022,643f2ae1c0c3edd418dd2aa5,120mm,Dracaena Store,31.1,52.44,21.34,52.44,1
B09JG59MGK,Black,US,11/19/2022,643f438cc0c3edd418deef75,120mm,Dracaena Store,31.1,55,119.5,275,5
B09JG59MGK,Black,AU,3/30/2023,649a6ef8fcf18ae63867a828,120mm,Dracaena Store,31.1,53.8144,22.7144,53.8144,1
B09JG59MGK,Black,AU,2/1/2023,649a7c87fcf18ae63868eae7,120mm,Dracaena Store,31.1,63.3083,32.2083,63.3083,1
B09JG59MGK,Black,AU,2/21/2023,649a7c87fcf18ae63868eafb,120mm,Dracaena Store,31.1,56.6083,25.5083,56.6083,1
B09JG59MGK,Black,US,12/29/2022,649a821378eebbe0e4c531e7,120mm,Ingenious Store,31.1,56.99,129.45,284.95,5
B09JG59MGK,Black,MX,6/6/2023,649ba22d53a4ec2274b93da8,120mm,Dracaena Store,31.1,75.342,44.242,75.342,1
B09JG59MGK,Black,MX,6/18/2023,649ba22d53a4ec2274b93db4,120mm,Dracaena Store,31.1,75.342,44.242,75.342,1
B09JG59MGK,Black,JP,5/4/2023,649ba73353a4ec2274b9b70d,120mm,Dracaena Store,31.1,55.993,24.893,55.993,1
